 Procedimentos hospitalares do SUS - por local de internação - Brasil
Internações por Município e Ano/mês processamento
Procedimentos:todos
Período:Abr-Dez/2020
"Município";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"Total"
"521730 Pirenópolis";151;163;151;122;138;72;100;154;43;1094
"521740 Pires do Rio";27;24;24;20;23;36;38;39;-;231
"521760 Planaltina";265;239;197;184;196;179;165;205;116;1746
"521770 Pontalina";74;30;51;60;62;52;88;75;44;536
"521800 Porangatu";161;79;42;89;81;117;87;79;65;800
"521810 Portelândia";9;10;6;11;5;5;8;-;-;54
"521830 Posse";201;171;199;136;107;130;139;-;-;1083
"521850 Quirinópolis";183;176;135;123;178;251;300;111;445;1902
"521860 Rialma";24;20;15;27;28;23;40;39;-;216
"521880 Rio Verde";814;987;737;676;562;646;568;551;553;6094
"521890 Rubiataba";27;30;34;28;24;14;30;25;24;236
"521900 Sanclerlândia";22;15;18;8;1;7;18;10;18;117
"521910 Santa Bárbara de Goiás";3;5;-;-;9;4;7;-;-;28
"521920 Santa Cruz de Goiás";8;10;7;4;8;11;8;10;-;66
"521925 Santa Fé de Goiás";14;5;10;3;-;14;11;5;-;62
"521930 Santa Helena de Goiás";440;468;415;373;480;423;532;274;501;3906
"521950 Santa Rosa de Goiás";4;-;-;-;-;-;-;-;-;4
"521970 Santa Terezinha de Goiás";29;14;20;21;15;7;4;18;-;128
"521973 Santo Antônio de Goiás";5;13;16;2;4;3;9;6;-;58
"521975 Santo Antônio do Descoberto";14;14;15;40;49;38;34;13;28;245
"521980 São Domingos";11;11;23;15;9;11;14;14;-;108
"522000 São João d'Aliança";12;-;-;-;-;-;-;-;-;12
"522010 São Luís de Montes Belos";59;37;-;-;-;63;57;61;104;381
"522020 São Miguel do Araguaia";102;93;122;130;92;101;89;111;51;891
"522026 São Miguel do Passa Quatro";10;12;11;6;13;9;14;-;-;75
"522040 São Simão";87;76;86;83;83;75;99;93;91;773
"522045 Senador Canedo";147;159;199;203;177;210;171;151;-;1417
"522050 Serranópolis";7;3;8;9;5;4;6;-;-;42
"522060 Silvânia";58;48;51;59;58;119;116;154;191;854
"522068 Simolândia";19;18;11;9;18;12;17;14;-;118
"522100 Taquaral de Goiás";2;7;2;12;3;3;1;4;-;34
"522140 Trindade";196;208;213;245;216;158;108;184;230;1758
"522150 Turvânia";23;24;12;9;-;-;-;-;-;68
"522155 Turvelândia";16;4;7;10;10;5;11;11;-;74
"522160 Uruaçu";72;92;106;105;113;114;113;124;88;927
"522185 Valparaíso de Goiás";29;10;18;15;2;2;9;2;43;130
"522200 Vianópolis";85;72;65;43;52;60;74;60;-;511
"522205 Vicentinópolis";30;33;30;27;25;21;27;-;-;193
"530010 Brasília";18724;16091;15515;14639;14314;14603;15877;15615;16903;142281
"Total";770887;752543;730068;767595;773290;795429;841511;827865;740825;7000013
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Dados referentes aos últimos seis meses, sujeitos a  atualização.
 A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
      
      Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
      De junho de 2012 a outubro de 2015, estão disponíveis tanto como "Natureza" e "Esfera Administrativa", como "Natureza Jurídica" e "Esfera Jurídica".
      A partir de novembro de 2015, estão disponíveis como "Natureza Jurídica" e "Esfera Jurídica".
      
 
